"city","table_name","year","type","total_vote","AKP","MHP","CHP","kurdish_base","independent","others","CrimeNum","InfMortPct","DivorceNum","BirthNum","marriageNum","CrudeDivorceRate_K","CrudeMarriageRate_K","CrudeDeathRate_K","literacyrate","SecEduRateFem","SecEduRateNetPct","ElecCons_pc","BldgCountOccupPermit","FlatCountOccupPermit","SurfaceAreaOccupPermit","BldgCountPermit","SurfaceAreaPermit","NumPubLibraries","LibraryUsers","LibraryBooks","NumMovieTheaters","NumCinemaAudience","NumTheaterHalls","NumTheaterAudience","pop","popdensity","PopGrowthRate","NetMigrationRate","AvgHHSize","AgeDepRatio","ElderDepRatio","ChildDepPct","numdr_pk","hospitalbed_pk","NumHospital","NumHostBed","Enterpreneurs","CropProdKTL","AnimalProdKTL","LivestockV_kTL","CerealsProd_tons","LCattle_head","SCattle_head","agricultural_field","numautomobile_pk","GDPpc_dollar","plaka","duzey_kod","general","alchocol_tabocco","education","unemp","gov_exp","share_exp","mosques","mosque_percentage","log_mosques","lag_AKP","gdp_growth","winner_party","akp_wins","nationalgdp","nationalgdpgrowthrate","nationalunemp","nationalinf"
"mugla","yerel_secim_2019_il",2019,"yerel",602988,35.12,2.81,43.28,0,NA,18.79,4515,7.8,2661,10273,6278,2.73,6.44,10.5,98.62,88.76,88.17,3517,3199,9425,1669132,3.101,1211530,13,460520,287176,52,914693,13,114722,983142,76.5,16.05,6.92,2.82,43.9,17.85,26.05,2,210,21,2065,70190,3881645,1170784,2279973,1462696,267191,443207,105746,213,9917,48,"TR32",16.8,24.39,10.76,9.2,4491480,0.45,1090,11.0869030109587,6.99484998583307,28.19,-3.38074824629774,"CHP",0,-6,0.9,13.7,15.2
"mugla","genel_secim_2023_il",2023,"genel",708773,23.59,6.03,37.62,3.32,NA,29.44,NA,6.6,2922,8929,7510,2.76,7.1,8.4,98.79,NA,NA,NA,3433,9295,1321336,6.244,2418646,NA,NA,NA,NA,NA,16,55191,1066736,83.01,17.54,21.8,2.72,44.09,19.84,24.25,NA,NA,NA,NA,NA,NA,NA,NA,1538021,241166,435121,81956,235,NA,48,"TR32",NA,NA,NA,8.1,22501313.0894,0.34,1081,10.13371630844,6.98656645940643,35.12,NA,"CHP",0,24.2,4.5,9.4,53.9
"mus","genel_secim_2002_il",2002,"genel",129451,16.9,3.09,6.23,38.07,8.96,35.71,236,NA,68,14097,2907,0.17,7.19,NA,NA,NA,NA,NA,59,385,56403,94,83513,5,191337,68969,1,4200,0,0,404462,NA,NA,NA,NA,NA,NA,NA,0,104,4,419,NA,102968,89933,242327,603216,245487,1479697,299074,NA,2343,49,"TRB2",NA,NA,NA,10.6,209492,0.15,NA,NA,NA,NA,NA,"kurdish_base",0,16.1,6.16,10.3,45
"mus","genel_secim_2007_il",2007,"genel",140673,38.6,2.31,3.13,45,45,10.96,167,NA,56,11685,5041,0.14,12.43,NA,80.4,13.59,21.67,478,68,300,66115,137,103903,6,437967,74571,0,0,3,8300,405509,50.32,-2.96,-38.42,NA,82.86,6.51,76.35,1,157,6,638,NA,135465,211463,516796,991138,275421,1470369,275997,12,3730,49,"TRB2",9.41,10.03,8.72,12.4,364301,0.18,512,12.6261069421394,6.24027584517077,16.9,59.1976099018353,"kurdish_base",0,22.1,4.67,10.3,8.8
"mus","yerel_secim_2009_il",2009,"yerel",77884,42.72,1.25,2.66,34.34,NA,19.03,91,21.7,90,12051,3926,0.22,9.71,29.8,82.03,20.04,28.09,696,111,408,92934,144,97642,6,319822,83879,4,10000,0,0,404484,50.19,0.43,-24.48,6.9,80.03,6.52,73.52,1,161,8,652,7030,171972,198235,474951,1007987,205720,684144,284290,15,3736,49,"TRB2",8.04,15.05,4.38,16.4,487872,0.18,545,13.4739569426726,6.30261897574491,38.6,0.160857908847185,"AKP",1,-17.9,-4.83,14,6.3
"mus","genel_secim_2011_il",2011,"genel",171446,42.83,4.38,4.15,44.26,44.26,4.38,108,15.5,72,11696,3599,0.18,8.76,28.5,88.86,27.34,33.91,784,163,1552,310819,89,84193,8,292726,96523,3,55100,0,0,414706,51.46,19.04,-13.81,6.71,76.32,6.7,69.62,1,147,7,608,7701,247247,252864,1371876,2243735,247302,1016089,282331,17,5117,49,"TRB2",7.5,3.14,5.33,12.3,701180,0.22,559,13.479428800162,6.32793678372919,42.72,36.9646680942184,"kurdish_base",0,6.2,8.77,9.8,6.5
"mus","yerel_secim_2014_il",2014,"yerel",90621,41.6,3.67,3.28,34.76,NA,16.69,358,13.3,105,12024,3689,0.25,8.96,29.2,90.72,46.07,49.92,833,120,380,140528,117,252399,8,291599,117369,3,30000,4,7269,411216,51.03,-3.25,-25.48,5.97,71.51,7.21,64.3,1,186,7,766,8529,297200,376952,1208616,2180278,285146,1085197,274145,20,5692,49,"TRB2",8.6,3.74,7.93,13.5,1024015,0.23,588,14.2990545114976,6.37842618365159,42.83,11.2370529607192,"AKP",1,-3.2,3.02,9.9,8.9
"mus","genel_secim_haziran_2015_il",2015,"genel",197774,24.86,2.03,1.46,70.17,NA,1.47999999999999,437,15.4,103,11259,3534,0.25,8.62,27.5,90.77,44.75,47.83,894,106,394,118351,190,497731,8,232304,123188,3,86898,2,695,408728,50.72,-6.07,-26.8,5.68,70.35,7.43,62.92,1,181,7,739,8645,341663,442784,1449950,2198165,290521,984070,265120,21,4743,49,"TRB2",6.77,4.08,8.09,9.5,1170102,0.23,591,14.459493844317,6.38350663488401,41.6,-16.6725228390724,"kurdish_base",0,-9,3.97,10.3,7.7
"mus","genel_secim_kasim_2015_il",2015,"genel",182411,34.5,1.4,1.7,60.6,NA,1.8,437,15.4,103,11259,3534,0.25,8.62,27.5,90.77,44.75,47.83,894,106,394,118351,190,497731,8,232304,123188,3,86898,2,695,408728,50.72,-6.07,-26.8,5.68,70.35,7.43,62.92,1,181,7,739,8645,341663,442784,1449950,2198165,290521,984070,265120,21,4743,49,"TRB2",6.77,4.08,8.09,9.5,1170102,0.23,591,14.459493844317,6.38350663488401,24.86,0,"kurdish_base",0,-9,3.97,10.3,7.7
"mus","genel_secim_2018_il",2018,"genel",188705,32.43,3.73,2.47,54.44,NA,6.93000000000001,739,12.8,144,10521,3092,0.35,7.61,25.9,92.58,50.04,53.51,879,233,2641,584704,210,507578,8,143658,138681,3,44117,9,8051,407992,50.63,8.49,-12.29,5.05,66.3,7.98,58.32,1,181,7,737,9054,642397,536692,2615743,2415028,306542,1041102,240838,22,4256,49,"TRB2",17.05,0.45,6.63,21.5,1891828,0.23,614,15.049314692445,6.42162226780652,34.5,-10.2677630191862,"kurdish_base",0,-8.4,3,11,16.3
"mus","yerel_secim_2019_il",2019,"yerel",102874,37.81,2.82,4.91,30.08,NA,24.38,741,12.4,136,10317,2890,0.33,7.08,25.3,93.77,53.16,56.39,964,136,1346,274110,141,148939,8,233510,147536,3,50828,7,7976,408809,50.73,2,-16.18,4.86,65.67,8.35,57.32,1,188,7,770,9052,578736,696600,2961225,1988787,325067,1084591,237016,21,4030,49,"TRB2",17.61,24.2,10,25.9,2275014,0.23,619,15.1415453182293,6.42971947803914,32.43,-5.31015037593985,"AKP",1,-6,0.9,13.7,15.2
"mus","genel_secim_2023_il",2023,"genel",183792,20.23,16.42,0,51.52,NA,11.83,NA,13.9,220,7201,2118,0.55,5.3,18,94.62,NA,NA,NA,144,1229,240950,166,288646,NA,NA,NA,NA,NA,4,6157,399879,49.62,1.69,-9.19,4.34,60.24,9.52,50.72,NA,NA,NA,NA,NA,NA,NA,NA,2225709,235507,1051461,299609,26,NA,49,"TRB2",NA,NA,NA,17.2,10519476.82121,0.16,624,15.6047204279294,6.4377516497364,37.81,NA,"kurdish_base",0,24.2,4.5,9.4,53.9
"nevsehir","genel_secim_2002_il",2002,"genel",147649,43.63,12.41,14.39,1.14,0,28.43,785,NA,742,4804,2764,2.68,9.99,NA,NA,NA,NA,NA,222,554,110417,297,136767,44,377435,382210,1,8500,0,0,276971,NA,NA,NA,NA,NA,NA,NA,1,196,7,542,NA,471134,45968,45812,1691472,40806,75039,309258,NA,4641,50,"TR71",NA,NA,NA,10.2,145495,0.1,NA,NA,NA,NA,NA,"AKP",1,16.1,6.16,10.3,45
"nevsehir","genel_secim_2007_il",2007,"genel",160628,55.72,18.32,15.8,0.16,0.16,10,566,NA,472,3695,3011,1.69,10.76,NA,92.45,59.06,60.65,1909,477,929,267340,622,385564,41,340546,410335,2,25995,0,0,280058,52.07,5.84,-4.78,NA,53.36,13.27,40.09,1,139,7,388,NA,482469,107110,94155,997621,46448,68885,305158,81,6691,50,"TR71",9.05,9.74,10.61,9.5,253446,0.12,475,16.9607724114291,6.16541785423142,43.63,44.1715147597501,"AKP",1,22.1,4.67,10.3,8.8
"nevsehir","yerel_secim_2009_il",2009,"yerel",132272,46.49,30.61,10.19,0,NA,12.71,534,9.6,669,4707,2599,2.37,9.19,16.6,92.95,66.78,66.91,1876,528,1305,332958,688,400894,41,341197,422809,2,38709,0,0,284025,52.8,8.22,-5.97,3.7,51.82,13.51,38.3,1,170,6,483,13979,606313,90921,106247,1244146,45700,45210,295918,93,6453,50,"TR71",7.11,13.95,-0.6,14.9,347873,0.13,486,17.1111697913916,6.18826412308259,55.72,-3.5570168883575,"AKP",1,-17.9,-4.83,14,6.3
"nevsehir","genel_secim_2011_il",2011,"genel",170101,60.19,18.24,16.33,0.04,0.04,5.2,413,8.2,629,4280,2527,2.22,8.94,15.1,95.53,68.81,67.71,2045,799,3845,631474,598,275990,40,293158,437293,9,75084,3,5200,283247,52.66,3.22,-8.36,3.57,51.1,14.42,36.68,1,216,6,612,14024,806043,57648,329225,1290010,63970,81305,308358,115,8330,50,"TR71",7.37,3.56,5.99,8,476237,0.15,490,17.2993888726094,6.19644412779452,46.49,29.087246242058,"AKP",1,6.2,8.77,9.8,6.5
"nevsehir","yerel_secim_2014_il",2014,"yerel",130814,46.89,37.93,9.02,0,NA,6.16000000000001,782,6.9,538,4474,2392,1.88,8.37,15.7,96.2,81.61,80.07,2211,712,2828,702459,629,790355,39,256505,452066,9,112919,3,6104,286250,53.22,2.76,-10.43,3.37,49.71,15.82,33.89,1,216,6,618,14380,906865,137801,299927,1039992,73523,114689,311695,146,8626,50,"TR71",8.7,4.09,13.58,7.7,687978,0.15,490,17.117903930131,6.19644412779452,60.19,3.55342136854742,"AKP",1,-3.2,3.02,9.9,8.9
"nevsehir","genel_secim_haziran_2015_il",2015,"genel",177129,52.4,27.3,14.98,1.82,NA,3.5,811,9.8,504,4179,2354,1.76,8.22,14.6,96.37,84.94,83.64,2302,693,3583,765717,681,869673,39,246585,463311,9,136732,3,4254,286767,53.31,1.8,-2.82,3.32,49.67,16.43,33.24,1,215,6,616,14778,1181644,106904,360872,1348462,74103,120212,312409,156,7916,50,"TR71",6.76,4.63,6.9,9.9,791773,0.16,494,17.2265288544358,6.20455776256869,46.89,-8.23092974727568,"AKP",1,-9,3.97,10.3,7.7
"nevsehir","genel_secim_kasim_2015_il",2015,"genel",176670,62.6,18.1,15.2,1.4,NA,2.69999999999999,811,9.8,504,4179,2354,1.76,8.22,14.6,96.37,84.94,83.64,2302,693,3583,765717,681,869673,39,246585,463311,9,136732,3,4254,286767,53.31,1.8,-2.82,3.32,49.67,16.43,33.24,1,215,6,616,14778,1181644,106904,360872,1348462,74103,120212,312409,156,7916,50,"TR71",6.76,4.63,6.9,9.9,791773,0.16,494,17.2265288544358,6.20455776256869,52.4,0,"AKP",1,-9,3.97,10.3,7.7
"nevsehir","genel_secim_2018_il",2018,"genel",191120,53.14,17.85,16.59,1.74,NA,10.68,1088,9.5,549,3908,2065,1.86,6.99,13.2,97.15,85.77,85.42,2639,729,2356,712573,627,568103,38,289275,498054,13,217139,3,15950,298339,55.46,20.23,2.7,3.22,48.91,17.14,31.77,1,234,10,697,16006,1308043,141363,770329,1190028,90683,145970,303298,175,6509,50,"TR71",15.76,1.31,6.93,10.9,1178606,0.14,505,16.9270527822377,6.22653666928747,62.6,-17.7741283476503,"AKP",1,-8.4,3,11,16.3
"nevsehir","yerel_secim_2019_il",2019,"yerel",136053,47.62,29.9,10.81,0,NA,11.67,1149,14.3,572,3708,2153,1.9,7.16,12.3,97.39,87.02,86.72,2426,477,269,681045,554,627795,38,329891,486894,11,164556,3,7940,303010,56.33,15.54,2.22,3.18,48.56,17.41,31.15,1,230,10,697,16839,2052014,232907,1036822,1387719,109635,179081,305810,176,6436,50,"TR71",16.12,24.55,6.56,13.3,1328521,0.13,506,16.6991188409623,6.22851100359118,53.14,-1.12152404363189,"AKP",1,-6,0.9,13.7,15.2
"nevsehir","genel_secim_2023_il",2023,"genel",199220,38.88,20.37,17.13,0.48,NA,23.14,NA,11.2,717,3215,2270,2.29,7.25,10.3,97.88,NA,NA,NA,624,2345,541291,967,914172,NA,NA,NA,NA,NA,3,4870,315994,58.75,19.12,18.41,3.01,47.4,18.72,28.68,NA,NA,NA,NA,NA,NA,NA,NA,1704373,110193,203839,308000,199,NA,50,"TR71",NA,NA,NA,8.6,7360792.89233,0.11,507,16.0446084419324,6.23048144757848,47.62,NA,"AKP",1,24.2,4.5,9.4,53.9
"nigde","genel_secim_2002_il",2002,"genel",152758,42.17,9.68,18.86,1.29,0,28,527,NA,370,7537,3328,1.14,10.28,NA,NA,NA,NA,NA,295,934,158611,305,254307,24,137638,193277,2,51900,0,0,324600,NA,NA,NA,NA,NA,NA,NA,1,186,8,604,NA,572182,32850,88172,1307420,54041,371178,244970,NA,4115,51,"TR71",NA,NA,NA,10.2,203391,0.14,NA,NA,NA,NA,NA,"AKP",1,16.1,6.16,10.3,45
"nigde","genel_secim_2007_il",2007,"genel",169815,48.6,18.85,15.85,1.1,1.1,15.6,471,NA,394,6660,3785,1.19,11.44,NA,90.85,47.9,50.54,2228,517,1663,279573,832,593231,18,116952,144903,5,23000,0,0,331677,45.11,20.21,3.43,NA,58.17,11.93,46.24,1,153,8,507,NA,688194,151223,222062,1244847,70426,381740,236508,56,6175,51,"TR71",9.05,9.74,10.61,9.5,311203,0.15,389,11.7282778124501,5.96614673912369,42.17,50.0607533414338,"AKP",1,22.1,4.67,10.3,8.8
"nigde","yerel_secim_2009_il",2009,"yerel",152541,39.91,28.51,20.78,0,NA,10.8,314,12,401,6660,3229,1.18,9.52,19.6,91.45,54.69,56.68,2024,521,1775,341066,713,328158,17,110272,145973,5,49480,0,0,339921,46.24,4.35,-9.34,3.9,55.93,12.01,43.93,1,177,8,601,12732,861241,153637,218036,1329022,58961,257590,234803,63,5839,51,"TR71",7.11,13.95,-0.6,14.9,450261,0.17,402,11.8262772820744,5.99893656194668,48.6,-5.4412955465587,"AKP",1,-17.9,-4.83,14,6.3
"nigde","genel_secim_2011_il",2011,"genel",185035,54.25,19.11,21.5,0.09,0.09,5.05,284,9.5,476,5985,3047,1.41,9.02,17.7,94.94,61.06,61.62,2291,831,2159,383992,1.087,511838,16,109658,157068,8,66020,3,10000,337553,45.91,-1.12,-15.44,3.69,55.52,12.76,42.76,1,187,8,630,12566,1179837,175365,559509,1441477,93325,314250,240606,79,7611,51,"TR71",7.37,3.56,5.99,8,554164,0.18,402,11.9092409192038,5.99893656194668,39.91,30.3476622709368,"AKP",1,6.2,8.77,9.8,6.5
"nigde","yerel_secim_2014_il",2014,"yerel",148106,40.81,32.97,21.03,0,NA,5.19,975,10.4,461,6038,2864,1.34,8.33,17.6,95.65,78.77,77.9,2862,725,2834,549902,792,1060672,16,145909,155649,5,57367,1,8765,343898,46.78,0.7,-12.03,3.49,53.44,14.12,39.32,1,169,7,581,12806,1260155,390643,885527,1359753,140782,581347,247734,101,7957,51,"TR71",8.7,4.09,13.58,7.7,780381,0.17,419,12.1838452099169,6.04025471127741,54.25,4.54605176717908,"AKP",1,-3.2,3.02,9.9,8.9
"nigde","genel_secim_haziran_2015_il",2015,"genel",194708,47.9,25.21,21.29,1.63,NA,3.97,834,8.5,544,5678,2807,1.58,8.14,16.5,95.86,79.95,78.43,2939,697,3384,638399,914,1483403,16,141906,154313,5,61436,1,4000,346114,47.08,6.42,-5.99,3.42,52.68,14.27,38.41,1,227,8,785,13057,2036271,421488,1088214,1585635,147879,546768,246272,110,7680,51,"TR71",6.76,4.63,6.9,9.9,1009450,0.2,421,12.1636223903107,6.04500531403601,40.81,-3.48121151187634,"AKP",1,-9,3.97,10.3,7.7
"nigde","genel_secim_kasim_2015_il",2015,"genel",193616,57.1,18.5,20.3,1.2,NA,2.90000000000001,834,8.5,544,5678,2807,1.58,8.14,16.5,95.86,79.95,78.43,2939,697,3384,638399,914,1483403,16,141906,154313,5,61436,1,4000,346114,47.08,6.42,-5.99,3.42,52.68,14.27,38.41,1,227,8,785,13057,2036271,421488,1088214,1585635,147879,546768,246272,110,7680,51,"TR71",6.76,4.63,6.9,9.9,1009450,0.2,421,12.1636223903107,6.04500531403601,47.9,0,"AKP",1,-9,3.97,10.3,7.7
"nigde","genel_secim_2018_il",2018,"genel",212678,43.83,20.75,20.21,1.66,NA,13.55,1396,10.2,582,5291,2504,1.62,6.98,14.7,96.72,82.26,80.25,2980,1023,5515,1197651,897,1096121,16,146368,163108,5,103352,1,12209,364707,49.61,33.4,19.32,3.29,50.25,14.57,35.69,1,243,8,888,14596,2398815,638600,1968627,1820104,172477,572969,239677,127,6347,51,"TR71",15.76,1.31,6.93,10.9,1619782,0.19,438,12.0096406156175,6.08449941307517,57.1,-17.3567708333333,"AKP",1,-8.4,3,11,16.3
"nigde","yerel_secim_2019_il",2019,"yerel",160920,40.47,25.75,15.27,0,NA,18.51,1275,9.7,516,5129,2523,1.42,6.94,14.1,96.97,84.51,81.97,3131,711,5318,1134862,487,400685,16,154284,172496,5,86746,1,6045,362861,49.36,-5.07,-18.33,3.23,50.04,14.96,35.08,1,245,8,888,15000,3868570,768127,2017504,1854696,172019,589828,242896,129,6181,51,"TR71",16.12,24.55,6.56,13.3,1771439,0.18,443,12.2085316415928,6.09582456243222,43.83,-2.61540885457697,"AKP",1,-6,0.9,13.7,15.2
"nigde","genel_secim_2023_il",2023,"genel",222259,33.05,22.42,23.95,0.44,NA,20.14,NA,10,813,4199,2552,2.19,6.87,11.3,97.44,NA,NA,NA,1183,23,563102,1.749,938162,NA,NA,NA,NA,NA,1,6764,377080,51.29,31.41,27.14,3.1,48.31,16.17,32.14,NA,NA,NA,NA,NA,NA,NA,NA,2105173,170372,535218,243044,147,NA,51,"TR71",NA,NA,NA,8.6,9320739.06442,0.14,440,11.6686114352392,6.08904487544685,40.47,NA,"AKP",1,24.2,4.5,9.4,53.9
"ordu","genel_secim_2002_il",2002,"genel",342654,41.5,7.9,15.75,1.44,0.15,33.41,647,NA,778,13015,5890,1.1,8.31,NA,NA,NA,NA,NA,340,1548,231290,438,330725,21,368030,169016,3,23000,0,0,709420,NA,NA,NA,NA,NA,NA,NA,1,214,13,1520,NA,362685,146644,104121,197128,119645,99758,62960,NA,2968,52,"TR90",NA,NA,NA,6.9,350297,0.25,NA,NA,NA,NA,NA,"AKP",1,16.1,6.16,10.3,45
"ordu","genel_secim_2007_il",2007,"genel",375832,55.79,14.75,15.91,0.16,0.16,13.39,612,NA,655,10094,6724,0.92,9.41,NA,86.47,54.99,57.91,1138,326,2174,350994,1.26,1268305,19,309989,186584,10,151480,1,11800,715409,120.2,5.39,-5.18,NA,54.05,15.51,38.53,1,246,14,1761,NA,844153,261436,196511,118281,126858,98320,43337,49,5199,52,"TR90",8.66,9.77,7.02,6.6,602154,0.3,1907,26.6560806475736,7.55381085200823,41.5,75.1684636118598,"AKP",1,22.1,4.67,10.3,8.8
"ordu","yerel_secim_2009_il",2009,"yerel",288010,43.65,17.93,10.84,0,NA,27.58,316,14.2,736,10464,5547,1.02,7.69,14.5,87.09,61.3,64.36,1180,607,3604,572059,1.017,1033043,19,306551,202952,11,147937,1,27150,723507,121.56,5.86,-1.33,3.8,52.42,15.99,36.43,1,277,17,2001,27569,631873,252220,186182,95201,99427,75454,39537,54,4676,52,"TR90",6.62,11.9,7.97,6,782177,0.29,1978,27.3390582261125,7.59034694560257,55.79,-10.0596268513176,"AKP",1,-17.9,-4.83,14,6.3
"ordu","genel_secim_2011_il",2011,"genel",417382,60.21,11.66,22.61,0.79,0.79,4.72999999999999,571,13.1,781,9499,5142,1.09,7.17,13.3,90.47,67.91,69.59,1397,574,4441,670380,537,427303,19,287348,227770,15,164009,4,27523,714390,120.03,-6.69,-14.6,3.56,51.69,17.37,34.32,1,271,18,1934,27930,689650,286981,412259,74059,107973,87971,31950,63,6029,52,"TR90",7.28,4.45,5.17,6.4,1016429,0.32,2003,28.037906465656,7.60290046220476,43.65,28.9349871685201,"AKP",1,6.2,8.77,9.8,6.5
"ordu","yerel_secim_2014_il",2014,"yerel",440069,51.62,21.61,22.83,0,NA,3.94000000000001,1700,8.5,818,9386,5035,1.12,6.92,12.9,92.89,83.26,82.43,1506,106,6338,1013839,1.358,1675404,19,349475,260755,22,197585,7,18400,724268,121.68,-9.87,-15.59,3.23,49.89,19.12,30.77,1,258,17,1868,28884,953851,366279,360294,56588,124305,122361,28176,78,6546,52,"TR90",8.58,3.82,11.06,6.2,1466297,0.33,2079,28.7048440632473,7.64012317269536,60.21,8.57521977110632,"AKP",1,-3.2,3.02,9.9,8.9
"ordu","genel_secim_haziran_2015_il",2015,"genel",427036,52.93,12.84,28.24,1.26,NA,4.73,1469,7.7,889,8987,5118,1.22,7.04,12.4,92.94,86.29,84.75,1557,864,6103,1086464,899,1280536,19,411939,280018,17,224694,9,106042,728949,122.47,6.44,-3.79,3.17,49.92,19.75,30.17,1,249,17,1818,29095,3176784,452514,414796,49032,124240,123690,27557,84,7186,52,"TR90",6.65,4.29,5.73,4.8,1635309,0.32,2080,28.5342321616464,7.64060382639363,51.62,9.77696303085854,"AKP",1,-9,3.97,10.3,7.7
"ordu","genel_secim_kasim_2015_il",2015,"genel",437451,63.1,9.4,24.3,0.9,NA,2.3,1469,7.7,889,8987,5118,1.22,7.04,12.4,92.94,86.29,84.75,1557,864,6103,1086464,899,1280536,19,411939,280018,17,224694,9,106042,728949,122.47,6.44,-3.79,3.17,49.92,19.75,30.17,1,249,17,1818,29095,3176784,452514,414796,49032,124240,123690,27557,84,7186,52,"TR90",6.65,4.29,5.73,4.8,1635309,0.32,2080,28.5342321616464,7.64060382639363,52.93,0,"AKP",1,-9,3.97,10.3,7.7
"ordu","genel_secim_2018_il",2018,"genel",484706,48.77,16.85,22.74,1.4,NA,10.24,2195,7.5,968,8639,4615,1.28,6.1,11.4,94.2,88.49,87.52,1638,1097,7691,1346297,829,1186421,22,630959,350839,21,277945,11,80562,771932,129.69,39.09,32.47,3.07,48.38,20.05,28.33,1,278,17,2144,31810,2122474,710882,941904,47452,153280,135147,25053,94,5255,52,"TR90",17.8,1.43,8.24,6.2,2516691,0.3,2103,27.2433323142453,7.6515955738576,63.1,-26.8716949624269,"AKP",1,-8.4,3,11,16.3
"ordu","yerel_secim_2019_il",2019,"yerel",471382,54.69,2.65,25.44,0,NA,17.22,2255,6.7,1035,8347,4546,1.36,5.96,10.9,94.48,92.42,91.37,1633,1033,8814,1489718,566,691243,25,650688,366209,18,287382,12,63705,754198,126.71,-23.24,-27.79,2.95,49.94,21.58,28.36,1,296,17,2229,32477,3522718,873088,1017264,46095,154051,135565,24856,97,5313,52,"TR90",16.29,23.95,7.08,9.9,2999856,0.3,2117,28.0695520274517,7.65822752616135,48.77,1.10371075166508,"AKP",1,-6,0.9,13.7,15.2
"ordu","genel_secim_2023_il",2023,"genel",500069,44.63,12.6,24.01,0.19,NA,18.57,NA,5.3,1458,6619,4895,1.89,6.36,8.6,95.56,NA,NA,NA,496,4298,701292,955,1412791,NA,NA,NA,NA,NA,11,55134,775800,130.34,16.39,18.38,2.77,50.13,23.85,26.27,NA,NA,NA,NA,NA,NA,NA,NA,78856,121847,180803,31058,121,NA,52,"TR90",NA,NA,NA,8.4,15097586.3471,0.23,2072,26.7079144109307,7.63675211243578,54.69,NA,"AKP",1,24.2,4.5,9.4,53.9
"osmaniye","genel_secim_2002_il",2002,"genel",200853,31.18,29.19,13.76,2.2,0.06,23.67,659,NA,469,9520,4470,1.12,10.63,NA,NA,NA,NA,NA,91,188,45207,340,211924,8,177871,53862,2,26000,0,0,423214,NA,NA,NA,NA,NA,NA,NA,1,92,5,389,NA,257083,42648,49591,531173,69337,125460,149645,NA,2818,80,"TR63",NA,NA,NA,17.4,218009,0.15,NA,NA,NA,NA,NA,"AKP",1,16.1,6.16,10.3,45
"osmaniye","genel_secim_2007_il",2007,"genel",221728,38.71,44.9,9.71,0.01,0.01,6.67,845,NA,443,10076,4948,0.98,10.99,NA,90.03,61.94,64.52,945,474,1581,248764,794,494378,7,215787,56728,2,11000,0,0,452880,144.97,24.01,2.43,NA,55.98,9.18,46.8,1,170,9,768,NA,494929,92152,154529,766819,79572,115444,140949,73,4749,80,"TR63",9.53,10.19,5.75,12.4,359335,0.18,492,10.863804981452,6.20050917404269,31.18,68.5237757274663,"MHP",0,22.1,4.67,10.3,8.8
"osmaniye","yerel_secim_2009_il",2009,"yerel",189784,36.84,45.12,11.16,1.06,NA,5.81999999999999,748,14,520,9622,4306,1.11,9.2,20.5,90.74,69.46,71.84,1961,247,756,180517,745,513804,7,201982,68587,2,15000,1,3000,471804,151.03,15.16,-2.44,4.4,55.19,9.04,46.15,1,166,9,784,17071,571576,114966,174094,608547,58761,117385,129734,83,4579,80,"TR63",6.82,11.78,3.35,18,492780,0.18,524,11.1063068562369,6.26339826259162,38.71,-3.57970098968204,"MHP",0,-17.9,-4.83,14,6.3
"osmaniye","genel_secim_2011_il",2011,"genel",268604,43.11,41.22,11.5,0.76,0.76,3.41,506,15.2,589,9016,4282,1.22,8.88,18.7,92.95,72.04,72.78,5108,478,2241,494440,411,365275,7,238056,82094,2,12000,3,7150,485357,155.36,12.72,-5.64,4.23,54.51,9.6,44.92,1,181,8,878,17337,893403,109832,397775,731512,65810,157438,102080,98,6654,80,"TR63",7.46,1.64,7.32,12,673814,0.21,531,10.940400571126,6.27664348934164,36.84,45.3155710853898,"AKP",1,6.2,8.77,9.8,6.5
"osmaniye","yerel_secim_2014_il",2014,"yerel",221934,38.31,43.94,12.84,0,NA,4.91,1320,10.9,598,9674,4009,1.19,7.97,19.2,93.83,82.26,81.1,6043,933,5912,1016545,656,1081286,7,161788,92578,8,219857,4,4273,506807,162.23,15.56,-0.66,3.95,53.8,10.69,43.1,1,202,9,1025,17961,813451,109460,352525,687209,67982,249407,103940,123,6697,80,"TR63",8.5,3.93,7.9,15.4,1024931,0.23,566,11.1679594007186,6.34035930372775,43.11,0.646227832882477,"MHP",0,-3.2,3.02,9.9,8.9
"osmaniye","genel_secim_haziran_2015_il",2015,"genel",286386,39.1,40.36,13.42,4.21,NA,2.91,1387,10.9,578,9301,3969,1.13,7.78,18.2,94.03,82.71,81.63,6256,582,4223,861059,621,1021756,7,172585,104683,8,211159,2,3660,512873,164.17,11.9,-1.43,3.85,53.73,11.2,42.52,1,220,9,1126,18303,907750,124729,362954,693973,65854,203700,101047,130,5989,80,"TR63",7.28,4.44,7.87,16.4,1217539,0.24,568,11.074866487415,6.34388043412633,38.31,-10.5718978647155,"MHP",0,-9,3.97,10.3,7.7
"osmaniye","genel_secim_kasim_2015_il",2015,"genel",283895,46.7,33.7,13.6,3.1,NA,2.90000000000001,1387,10.9,578,9301,3969,1.13,7.78,18.2,94.03,82.71,81.63,6256,582,4223,861059,621,1021756,7,172585,104683,8,211159,2,3660,512873,164.17,11.9,-1.43,3.85,53.73,11.2,42.52,1,220,9,1126,18303,907750,124729,362954,693973,65854,203700,101047,130,5989,80,"TR63",7.28,4.44,7.87,16.4,1217539,0.24,568,11.074866487415,6.34388043412633,39.1,0,"AKP",1,-9,3.97,10.3,7.7
